line,label
un día normal p no o sea ahora ahora que estamos en vacaciones pues i intento dedicar mi ya siempre mi tiempo a hacer algo productivo no aunque esa esa idea fran o sea perdón que me salte a algo un poco distinto pero es que la gente tiende a tra a pensar que tiene que todo el tiempo trabajar y trabajar y trabajar y hacer algo y sentirse útil y como de hacer hacer algo productivo entre comillas porque o sea por lo hasta donde yo he podido leer y entender y escuchar a gente que yo bueno digamos por la que tengo cierta admiración y me parece que tienen dicen mucho mucho de verdad es que la gente está como que obsesionada por trabajar ya y siempre hacer y hacer y hacer como en otras culturas no si no me equivoco es en bueno japón corea o algo así entonces la gente ahí no va a hacer alg no va a sentirse a gusto disfrutando algo bueno algún darse algún descanso tomarse un refrigerio así en cual cual cualquier momento si no se si no siente que se lo ha ganado entonces la gente como que tiende a estar un poco obsesionada por el trabajo y demás no probablemente también sea la presión la presión de de de la familia de los amigos o algo así pienso pero por lo menos no yo no yo no no quiero seguir ese mismo camino ya por a bueno hace mucho tiempo porque obviamente como todos es que uno se preocupa dice ah pucha qué voy a hacer de mi vida no ah no estoy haciendo nada me siento un inútil que veo digamos justo uno mira justo al otro lado de la acera no al otro lado de la calle y dice ah él tiene todo no tiene su casa y tiene su auto o mis primos o mis hermanos que ya carreras o algo así y tienen a estresarse y claro la gente a veces también creo que sien entra un poco como que en depresión no siente ansiedad no por ver el futuro que no estoy haciendo nada y a veces tiene depresión cuando mira atrás y es no he hecho nada o sea soy mediocre y eso suele pasar en colegio en la universidad demás y se siente presionada por todo lado y el papá no para cuándo la ca para cuándo la la el da el diploma no tal vez la no sé a veces la familia en cierto momento también dice para cuándo los hijos no para cuándo la casa para cuándo los autos y demás y entonces la gente al final tiende a seguir un camino que no son no es el de ellos no hay muchos filósofos incluso que hablan de esto y dicen tú tienes que buscar algo cómo cómo era no recuerdo es que varios son filósofos mu mu mu muy muy reconocidos ash como sea o sea más o menos de la talla de platón o algo así ellos decían no tienes que encontrar tu juguete favorito o algo así en esos términos hablaba para que la gente entienda y vea que tienes que buscar cuál es tu tu ambiente dónde te vas a desenvolver bien en el momento en que encuentres eso pues todo fluye no todo fluye pero la gente normalmente tiende hasta donde yo he notado y conozco a bastante gente no lo no no sabe no la gente vive para trabajar aparentemente como que desde muy pequeño siento yo en el colegio como que te meten la la idea te dicen tienes que trabajar tienes que trabajar tienes que ser útil tienes que tener tienes que ser útil a otras personas no y demás sino como que no mereces nada algo así siento yo pareciera que la gente o sea piensa de esa manera porque se la pasan trabajando y quieren hacer claro obviamente es una bueno necesidades básicas para cubrir las necesidades básicas uno tiene que trabajar para generar dinero no pero es que la gente aparentement pareciera que únicamente busca dinero y no está bien tampoco siento yo entonces tiene que buscar fie para mí tienen que buscar un poco más de bueno para dentro no o sea la un trabajo espiritual con lo que te sientas conforme y demás hay muy poca gente así muy poca gente yo conozco muy poca gente de esa manera normalmente la gente trabaja para la familia para pagar las cuentas para pagar la renta para cubrir todas las necesidades de los hijos o de la pareja y demás y eso a mí me parece no o sea por lo menos mi mi mi percepción ahora es de que es una pérdida de vida así entonces mira según esa esos lineamientos y esos parámetros no yo prefiero siempre dedicarle un tiempo a aprender y ya siempre prefiero o sea yo trabajo también pero ahora estoy en vacaciones pero yo yo trabajo enseñando pero la cuestión esa de que yo o sea normalmente en el año o sea siempre que n no sea vacaciones yo estoy enseñando en un colegio enseño también en una institución entonces me gusta enseñar porque yo aprendo mucho ya aprendo bastante y cada vez más claro porque repito no o sea mientras más enseño lo mismo más profundizo más aprendo más me especializo y eso me gusta entonces normalmente lo que hago es sí voy a trabajar pero so normalmente le dedico o la mitad de la semana o la mitad del día o algo así pero siempre intento separar un tiempo para los amigos para bueno para distenderme un poco para relajarme y todo entonces ese es mi cotidiano normalmente yo trabajo y le dedico un tiempo a aprender no sé algo algo siempre voy a aprender pero intento profundizar mucho también en lo que es mi área no porque bueno yo estudio o me me me interesa la lengua y entonces intento aprender por ahí es eso más o menos lo que hago normalmente ahora pues no sé o sea no es que no es que sea tampoco un un flojo o algo así pero también me gusta dormir mucho a duermo pues ya para mí saludable dormir bastante y la gente no hace eso también no como que se estresan se llenan se se saturan demasiado de cortisol hast según mi percepción y por lo que he notado porque vivir con depresión o ansiedad se llenarse de no o sea con esos pensamientos que de pronto llegan a la me nte y como decía pucha no recuerdo el el nombre de esta de esa señora que es una psiquiatra decía la el noventa por ciento de las cosas que uno piensa dice no es que me va a ir mal en esto que debería haber hecho que mi pareja me engaña o algo así no se empieza a imaginar el noventa por ciento de esas cosas no pasan entonces l para qué o sea para qué la gen no sé la gente cuando piensa esas cosas el cerebro no sabe distinguir según ella entre lo que es real de lo que es real y lo que es falso entonces va a reaccionar exactamente de la misma manera ya sea que yo piense que me va a atropellar un auto o realmente me atropella un auto el cuerpo va a reaccionar de la misma forma se va a estresar se va a hinchar y demás porque se va a so sobre saturar digamos de cortisol entonces claro el cortisol tiene muchas muchos efectos negativos es necesario en el cuerpo pero tiene muchos efectos negativos entonces pero o sea entendiendo esto yo prefiero no estresarme mucho no por eso me gusta dormir mucho y así y de vez en cuando hacer un poco de ejercicio y demás porque se quema cortisol de esa manera entonces o sea yo no es que tampoco busque ser feliz digamos porque eso incluso a mí me parece un poco absurdo no me o sea no me parece correcto que la gente quiera ser feliz porque finalmente la felicidad qué son reacciones químicas en el cerebro no sí yo sé que me estoy yendo para no sé dónde pero es que la verdad si uno intienta intenta entender cómo es que funciona el cerebro qué es la felicidad o sea si en este momento alguien viene y me regala a ver un auto tal vez o me regala una casa me regala algo que me guste mucho no toma un celular ah gracias no y me va a generar mucha dopamina es simplemente una reacción pam no yo voy a querer más porque la gente es adicta a algo bueno es como la marihuana es como la no sé no sé si el alcohol o otras no porque hay estupefacientes todavía mucho más fuertes entonces es como si me metiera pucha uno de estos y de pronto diga ah quiero más no y quiero más y quiero más y quiero más pero es que pues no toda la vida va a ser uno uno siempre va a estar feliz o quiere buscar la felicidad no es un poco absurdo por ejemplo que cuando la gente subre sus sus cosas al facebook no sé al no sé tik tok o instagram demás y le toman no fotos a todo lo que come a todo lo que ve y demás y dice no o sea por eso dicen los psiquiatr los psicólogos que la normalmente la gente que hace esas cosas es la gente que está más deprimida no dice aquí estoy pasándola bomba o sea o sea si uno va digamos a ver algo qué puede ir a ver el cristo de entity digamos o el entity creo que la gente va ahí o sea para qué está eso no o sea eso me me má más bien me parece que debería ser para uno mismo apreciar lo bonito y decir qué lindo me gusta me agrada y no subirlo a la red chick aquí en entity pasándola bomba y no sé qué no real normalmente la gente le gusta aparentar mucho prefiero yo no entrar en esos en ese rango en ese perfil así que intento o sea vivir vivir bien no intento in es más yo yo yo puedo entender que la vida no se trata de sentir solamente felicidad se trata para mí se trata mucho de sentir todo r tal vez un poco de de de bronca así rabia sentir miedo sentir incluso asco no porque esas emociones si no le fueran necesarias al ser humano si no les fueran funcionales si no fuera algo útil simplemente no existirían no y por no por nada existe es como cuando no sé en algún momento yo he escuchado a un médico algún médico decir el dolor es importante no pero por qué es imp cómo va a ser importante si es molesto no yo no quisiera pero es que si no sintieras dolor te morirías probablemente no o sea porque sí el dolor te indica que algo está mal entonces tienes que arreglarlo no un dolor de muelas por ejemplo es que está mal pues tienes que ir al dentista y demás no porque después guaca te va a salir la muela y demás entonces el miedo también es importante porque la gente se moriría si no sintiera miedo la depresión bueno no la depresión pero esa es a veces la gente se siente un poco triste no la tristeza eso también es importante y hay que saber calibrarlo no saber sentirlo y calibrarlo porque uno no puede esperar estar siempre feliz y feliz porque eso es absurdo eso no es real eso no es para mí no es una persona un ser humano entonces yo intento vivir todo no o sea digo está bien todo lo que yo viva y todo lo que vaya sintiendo bienvenido y quiero sentir toda toda esa plataforma de emociones porque para eso están no y no no voy a estar buscando solamente ser feliz y demás,1
no,2
mi cuál es mi cuarto hermano él actualmente está estudiando en la policía,2
bueno hay varias cosas por ejemplo con con mi mamá yo el momento que yo recuerdo de mi niñez que es es muy bonito era simplemente que yo llegaba cuando tenía cuatro años de clases y yo llegaba una hora antes que mi hermana mayor entonces estaba solo con mi mamá en la casa y nos acostábamos a ver televisión y veíamos los picapiedras eso recibíamos el sol en el cuarto de mis papás y nos acostábamos a ver los picapiedras yo tengo ese ese momento grabado con mi mamá que es algo que me hace sonreír digamos si en su momento bonito no es nada así especial pero algo que lo teníamos o hacíamos con frecuencia pero a mí me recuerda ese esa felicidad cuando era chico y la la calma tal vez entity la tranquilidad no preocuparme en nada igual con mi papá por ejemplo mi papá le gusta la música y mi papá toca la guitarra y canta entonces mi papá todas las noches se sentaba en la sala y cantaba y tocaba la guitarra y a nosotros nos mandaban a dormir pero desde el cuarto se escuchaba lo que mi papá cantaba entonces es igual un recuerdo que yo tengo bonito de escucharlo mi papá cantar y hay canciones que he escuchado eran canciones antiguas yo de niños no no las había escuchado y ahora tampoco y ciertas canciones que inclusive años después he escuchado la versión original digo no así no es la canción la canción es como la cantaba mi papá entonces tengo eso también que era era muy bonito y con mi abuelita mi abuelita materna nosotros salíamos mucho a a pasear nos íbamos a comer íbamos a centro comercial y a mi abuelita le gustaba bueno le gustaban algunos cantantes le gustaban algunos géneros musicales digamos pero a ella le gusta una canción de leonardo fabio y que se llamaba se llama fuiste mía un verano y ella tenía el cassette porque los carros cuando era niño se tienen solo cassette y tenía el cassette y ponía esa canción y yo me acuerdo acostado atrás en el asiento de atrás del auto mi hermana iba en el asiento de delante y nosotros escuchábamos esa canción íbamos cantando con mi abuelita y también es es algo así podría decir sencillo pero me es un lindo recuerdo de de mi infancia,2
bueno vamos a empezar por los aspectos positivos los aspectos positivo que tiene esta zona son de que es un lugar templado no llega mucho el frío ahí y tenemos ahí la planta de tratamiento que es de ex samapa lo que es hoy por hoy aguas del illimani entonces es una zona que va en constante crecimiento y tenemos como apoyo y como acrecimiento vegetativo que se da en la zona el proyecto de un teleférico para la zona de entity la zona de entity está dividido alto centro y bajo entity entonces es un trayecto para poder entrar a villa salomé a la al ingreso hacia entity,1
o frito,2
exacto es más natural no tiene nada de calorías no tiene nada o sea solo lleva harina y sal nada más entonces es más nutritivo o sea,2
a mí me gusta hacerla con tres carnes pollo carne y cordero se hace con cerdo más dice pero no me gusta mucho meterle a mí me gusta hacerlo con especialmente ha harto para que sobre para el día siguiente pero casi nunca sobra es hacerlo con mucha verdurita con su zanahorita su cebollita su nabito su su pollo su su su ajicito sus es muy deli deli el ten juguito con su choclito su papita y su tunta es muy deli yo a mí me gusta preparar porque mis hermanos esperan que yo lo prepare antes esperábamos que mi mamá lo haga pero ya desde que no está ella yo me he hecho cargo de preparar eso y está alguno que tenga una profesión no quita que uno pueda estar haciendo varias actividades como de mamá cocinar y de todo eso a mí me encanta,1
de los antiguos tienen zapatas esas vinieron con zapatas las cuatro llantas las cuatro ruedas,2
que van y salen de misa los fines de semana,2
exacto sí va a tener esas posibilidades bueno,2
sí,2
no gracias a ti más bien haberme no siempre nos guardamos aquí en el corazón habernos desahogado un poco gracias les agradezco,1
no mucho no mucho achiote poquito,2
me me subí en la mesa a bailar,2
y ahí pierdes el hilo del estudio son lindas experiencias pero yo opino que el cuartel debia ser sei solamente seis meses,1
no no tengo muchos amigos desde pequeña sí no nunca andaba sola en mi casa mi hermano tengo un hermano que es mayor y él me dejaba yo soy somos solamente dos y yo soy solita tampoco jugaba con mis primos en el colegio no en la escuela no tenía amigos en el colegio tampoco tuve una amiga en toda mi vida que ya por azares de la vida nos hemos separado porque ya tiene planes diferentes a los míos ahora en la universidad tengo una amiga también y así tengo cuatro amigos tal vez ahí pero tampoco hablo mucho sólo hablo más con una,1
no sigue hablándose porque está estudiando una de mis sobrinitas así en ese lado y pues que ella tiene esa meta de hablar estudiar aymara eso esta en el campo más que todo porque en aquí creo que no enseñan hablar aymara los profesores,1
como tú dijiste los que son complicados los los carros los antiguos,2
claro,2
sabíamos jugar básquet entonces mediante ese ese juego yo le he conocido a mi esposo,2
creo que es una virtud que no soy hiriente a hacia otra persona y mucho menos a los animales,2
por las matemáticas también,2
no es común pro procurar integrar así a a a la gente etcétera no cuando hay reuniones pero,2
aah auto no hay mucho autos cuesta conseguir sí siempre uta cuesta a veces tardo harto yo no hay hasta arriba abajo nomás quieren ir no quieren subir se consigue nomás pero de noche a veces no quieren subir así con un pasajerito están digamos hasta aquí nomás voy a ir me dicen después fucha tengo que subir a otro auto no te voy a no te voy a cobrar me dicen de ahí ya pero igual pues otro auto tengo que esperar cuesta un poquito eso es un poquito lo que no me gusta a mi no me gusta es es fregado a veces es peor tarde llego así fregado es,1
siempre siempre y un cucurucho por ahí,2
y pues ahí aprendí a diseñar y a la costura no no sé tanto pero lo básico sí,2
entonces el primero decía no hay carros y todos pasábamos o sea hasta peligroso no y así mismo de ahí nos damos la vuelta y regresamos igual los que estaban primerito no hay carros y todos pasábamos imagínate eso ahora con el tráfico que hay imposible pues pero esas cosas hacíamos hacíamos cuando éramos niños,2
